2014-12-15 02:13:22:0419, setup_loaddata_begin
2014-12-15 02:13:24:0682, setup_loaddata_end
2014-12-15 02:13:24:0728, setup_createactions_begin
2014-12-15 02:13:24:0900, setup_createactions_end
2014-12-15 02:13:32:0513, search_update, regex
,solution=,x=0.0,y=0.0,viewcount=0,answercount=0,acceptedanswerid=-1,owner=Anonymous,lasteditdate=1418670802950L,lastactivitydate=0L,tags=,score=825,searchfield=]
2014-12-15 02:21:16:0855, diag_detail_itementered, id=40878, type=21
2014-12-15 02:21:16:0918, diag_detail_itemexited, id=40878, type=21
2014-12-15 02:21:16:0918, diag_detail_itementered, id=0.3947220317537996, type=2
2014-12-15 02:21:16:0964, diag_detail_itemexited, id=0.3947220317537996, type=2
2014-12-15 02:21:17:0074, diag_detail_itementered, id=0.3947220317537996, type=2
2014-12-15 02:21:17:0136, diag_detail_itemexited, id=0.3947220317537996, type=2
2014-12-15 02:21:17:0136, diag_detail_itementered, id=4, type=0
2014-12-15 02:21:20:0007, diag_detail_itemclicked, id=4, type=0
2014-12-15 02:21:20:0256, edge_create, Tuple[0,1,0.42975708326383,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:20:0256, edge_create, Tuple[1,2,0.5359631277096072,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:20:0272, edge_create, Tuple[1,3,0.6434714615684534,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:20:0272, edge_create, Tuple[1,4,0.55541612519423,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:20:0287, edge_create, Tuple[1,5,0.28673734856568955,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:20:0287, edge_create, Tuple[1,6,0.6766689059814563,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:20:0303, edge_create, Tuple[0,7,0.005915794810463781,2,1.0,1418670802950,1418670802950]
2014-12-15 02:21:20:0303, pattern_create, 3
2014-12-15 02:21:20:0303, edge_create, Tuple[7,8,0.3923470919702581,2,1.0,1418670802950,1418670802950]
2014-12-15 02:21:20:0319, pattern_open, 4
2014-12-15 02:21:20:0319, diag_detail_itemclicked, id=4, type=0
2014-12-15 02:21:20:0927, diag_detail_itementered, id=0.42975708326383, type=1
2014-12-15 02:21:20:0958, diag_detail_itemexited, id=0.42975708326383, type=1
2014-12-15 02:21:21:0130, diag_detail_itementered, id=0.5359631277096072, type=1
2014-12-15 02:21:21:0145, diag_detail_itemexited, id=0.5359631277096072, type=1
2014-12-15 02:21:21:0366, diag_detail_itementered, id=0.5359631277096072, type=1
2014-12-15 02:21:21:0397, diag_detail_itemexited, id=0.5359631277096072, type=1
2014-12-15 02:21:21:0709, diag_detail_itementered, id=4, type=0
2014-12-15 02:21:23:0831, diag_detail_itemexited, id=4, type=0
2014-12-15 02:21:24:0065, diag_detail_itementered, id=0.42975708326383, type=1
2014-12-15 02:21:24:0080, diag_detail_itemexited, id=0.42975708326383, type=1
2014-12-15 02:21:24:0236, diag_detail_itementered, id=0.6766689059814563, type=1
2014-12-15 02:21:24:0267, diag_detail_itemexited, id=0.6766689059814563, type=1
2014-12-15 02:21:24:0267, diag_detail_itementered, id=2016504585, type=3
2014-12-15 02:21:24:0533, diag_detail_itemexited, id=2016504585, type=3
2014-12-15 02:21:24:0595, diag_detail_itementered, id=0.6766689059814563, type=1
2014-12-15 02:21:24:0642, diag_detail_itemexited, id=0.6766689059814563, type=1
2014-12-15 02:21:24:0954, diag_detail_itementered, id=564, type=1
2014-12-15 02:21:25:0016, diag_detail_itemexited, id=564, type=1
2014-12-15 02:21:25:0219, diag_detail_itementered, id=564, type=1
2014-12-15 02:21:25:0765, diag_detail_itemexited, id=564, type=1
2014-12-15 02:21:26:0139, diag_detail_itementered, id=564, type=1
2014-12-15 02:21:26:0171, diag_detail_itemexited, id=564, type=1
2014-12-15 02:21:26:0436, diag_detail_itementered, id=564, type=1
2014-12-15 02:22:24:0995, diag_detail_itemexited, id=564, type=1
2014-12-15 02:22:26:0009, diag_detail_itementered, id=0.3923470919702581, type=2
2014-12-15 02:22:26:0025, diag_detail_itemexited, id=0.3923470919702581, type=2
2014-12-15 02:22:30:0221, list_pattern_mouseentered, id=1, type=0
2014-12-15 02:22:30:0221, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0253, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0268, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0284, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0284, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0299, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0315, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0331, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0331, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0362, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0377, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0377, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0393, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0393, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0409, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0424, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0455, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0471, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0487, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0487, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0502, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0518, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:22:30:0533, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:30:0549, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:30:0549, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:30:0565, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:30:0580, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:30:0596, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:30:0611, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:30:0627, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:30:0643, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:30:0658, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:30:0658, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:30:0674, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:31:0425, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:31:0565, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:31:0815, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:31:0986, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0485, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0501, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0517, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0532, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0563, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0704, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0735, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0751, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0766, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0782, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0797, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0813, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0813, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0829, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0844, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0860, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0860, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0891, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0891, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0907, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0922, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0922, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0953, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0953, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0969, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:32:0985, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0000, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0016, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0016, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0031, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0031, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0063, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0078, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0078, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0094, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0109, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0125, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0125, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0141, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0156, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0187, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0203, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0219, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0515, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0531, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0546, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0546, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0562, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0577, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0609, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0624, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0640, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0655, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0671, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0671, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0702, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0796, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0827, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0843, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0858, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0874, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:33:0999, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:34:0170, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:34:0186, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0095, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0111, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0126, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0142, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0157, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0173, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0189, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0204, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0204, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0235, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0251, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0267, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0282, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0750, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0781, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0797, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0813, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0828, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0844, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0859, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0891, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0891, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0906, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0922, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0937, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0953, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0953, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0969, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:42:0969, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0000, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0000, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0015, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0031, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0047, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0062, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0078, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0093, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0296, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0312, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0327, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0343, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0359, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0359, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0374, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0374, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0405, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0421, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0437, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0452, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0452, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0468, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0483, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0499, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0515, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0530, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0530, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0546, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0561, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0577, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0593, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0608, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0608, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0624, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0624, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0655, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0671, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0686, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0702, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:43:0717, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0622, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0669, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0700, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0716, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0731, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0747, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0763, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0778, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0794, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0809, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0809, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0825, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0825, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0856, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0872, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0872, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0887, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0903, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0919, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0934, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:44:0934, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:44:0950, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:44:0965, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:44:0965, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:44:0997, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0012, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0012, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0028, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0043, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0059, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0075, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0090, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0106, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0324, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0340, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0355, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0371, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0387, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0402, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0418, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0418, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0433, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0449, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0465, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0465, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:22:45:0496, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:45:0511, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:45:0511, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:45:0527, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:45:0543, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:45:0574, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:45:0589, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:45:0589, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:45:0605, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:45:0621, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:45:0636, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0636, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0667, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0667, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0683, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0699, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0714, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0730, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0730, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0745, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0761, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0761, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0792, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0792, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0808, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0823, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0839, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0855, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0855, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0870, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0870, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0901, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0917, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0917, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0933, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0948, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0964, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0964, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:45:0979, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:46:0011, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:46:0182, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:46:0198, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:46:0213, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:46:0213, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:46:0229, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:46:0245, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:46:0260, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:46:0276, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:46:0291, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:46:0307, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:46:0354, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:46:0385, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:46:0650, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:46:0650, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:46:0681, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:46:0713, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0460, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0476, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0491, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0491, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0522, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0522, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0538, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0554, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0569, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0585, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0585, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0600, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0616, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0632, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0647, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0647, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0663, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0678, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0694, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0710, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0710, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0725, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0741, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0756, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0772, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0788, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0803, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0805, list_pattern_mousemoved, id=4, type=0
2014-12-15 02:22:48:0821, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:48:0836, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:48:0852, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:48:0852, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:48:0883, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:48:0883, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:48:0899, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:48:0914, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:48:0930, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:48:0946, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:48:0961, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:48:0961, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:48:0977, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:48:0992, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:49:0008, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:49:0024, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:54:0530, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:54:0546, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:54:0562, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:54:0562, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:54:0577, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:54:0593, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:54:0608, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:54:0608, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:54:0640, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:55:0326, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:55:0388, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:55:0404, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:55:0420, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:22:55:0435, list_pattern_mousemoved, id=3, type=0
