2014-12-18 02:47:51:0339, setup_loaddata_begin
2014-12-18 02:47:53:0759, setup_loaddata_end
2014-12-18 02:47:54:0227, setup_createactions_begin
2014-12-18 02:47:54:0617, setup_createactions_end
2014-12-18 02:48:37:0783, search_update, unix
2014-12-18 02:48:43:0399, search_update, \
2014-12-18 02:48:45:0006, search_update, 
2014-12-18 02:50:42:0101, diag_itemexited, id=2, type=4
2014-12-18 02:50:42:0101, diag_itementered, id=2, type=0
2014-12-18 02:50:42:0257, diag_itemexited, id=2, type=0
2014-12-18 02:50:42:0304, diag_itemexited, id=2, type=4
2014-12-18 02:50:42:0943, diag_itemexited, id=4, type=4
2014-12-18 02:50:42:0943, diag_itementered, id=4, type=0
2014-12-18 02:50:43:0349, diag_itemexited, id=4, type=0
2014-12-18 02:50:43:0396, diag_itemexited, id=4, type=4
2014-12-18 02:50:43:0396, diag_itementered, id=3, type=0
2014-12-18 02:50:49:0277, diag_itemexited, id=3, type=0
2014-12-18 02:50:49:0324, diag_itemexited, id=3, type=4
2014-12-18 02:50:49:0339, diag_itementered, id=47605, type=1
2014-12-18 02:50:49:0386, diag_itemexited, id=47605, type=1
2014-12-18 02:50:49:0433, diag_itemexited, id=4, type=4
2014-12-18 02:50:49:0901, diag_itemexited, id=2, type=4
2014-12-18 02:50:49:0901, diag_itementered, id=2, type=0
2014-12-18 02:50:50:0509, diag_itemexited, id=2, type=0
2014-12-18 02:50:50:0556, diag_itemexited, id=2, type=4
2014-12-18 02:50:50:0993, diag_itemexited, id=1, type=4
2014-12-18 02:50:50:0993, diag_itementered, id=27065, type=1
2014-12-18 02:50:51:0040, diag_itemexited, id=27065, type=1
2014-12-18 02:50:51:0071, diag_itemexited, id=1, type=4
2014-12-18 02:50:51:0071, diag_itementered, id=1, type=0
2014-12-18 02:50:51:0477, diag_itemexited, id=1, type=0
2014-12-18 02:50:51:0523, diag_itemexited, id=1, type=4
2014-12-18 02:50:51:0991, list_mouseentered, id=44396, type=1
2014-12-18 02:50:51:0991, list_mousemoved, id=44396, type=1
2014-12-18 02:50:52:0038, list_mouseexited
2014-12-18 02:50:53:0333, list_pattern_mouseentered, id=1, type=0
2014-12-18 02:50:53:0349, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:50:53:0364, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:50:53:0395, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:50:53:0395, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:50:53:0427, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:50:53:0442, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:50:53:0458, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:50:53:0489, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:50:53:0505, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:50:53:0520, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:50:53:0520, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:50:53:0551, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:50:53:0551, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:50:53:0583, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:50:53:0583, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:50:53:0614, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:50:53:0629, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:50:53:0645, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:50:53:0661, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:50:53:0676, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:50:53:0692, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:50:53:0723, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:50:53:0739, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:50:53:0754, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:50:53:0770, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:50:53:0785, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:09:0557, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:09:0573, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:26:0265, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:26:0281, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:26:0296, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:27:0092, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:27:0107, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:27:0107, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:27:0154, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0118, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0134, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0149, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0165, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0196, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0227, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0243, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0290, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0321, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0337, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0352, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0368, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0383, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0399, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0415, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0430, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0446, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0477, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0493, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0508, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0524, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0539, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0555, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0586, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0602, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0617, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0695, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0758, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0773, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0789, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:30:0836, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:32:0817, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:32:0833, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:33:0613, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:33:0628, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:33:0644, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:33:0660, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0280, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0296, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0312, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0327, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0358, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0374, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0733, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0748, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0748, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0780, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0795, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0811, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0826, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0842, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0858, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0873, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0889, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0904, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0920, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:36:0982, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:37:0014, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:37:0029, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:37:0092, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0102, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0118, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0149, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0165, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0180, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0196, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0211, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0227, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0243, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0258, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0274, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0289, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0305, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0321, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0336, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0352, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0367, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0383, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0383, list_pattern_mousemoved, id=3, type=0
2014-12-18 02:51:50:0414, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0430, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0461, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0477, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0492, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0508, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0523, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0539, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0555, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0570, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0601, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0601, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0633, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0633, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0664, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0679, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0695, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0711, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0726, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0742, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:50:0757, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:50:0773, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:50:0804, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:50:0820, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:50:0835, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:50:0851, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:50:0976, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:50:0991, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:51:0007, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:51:0210, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:51:0428, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:51:0444, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:51:0459, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:51:0459, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:51:0491, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:51:0506, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:51:0522, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:51:0537, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:51:0553, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:51:0569, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:51:0584, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:51:0584, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:51:0615, list_pattern_mouseexited
2014-12-18 02:51:52:0208, list_pattern_mouseentered, id=2, type=0
2014-12-18 02:51:52:0208, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:52:0239, list_pattern_mousemoved, id=2, type=0
2014-12-18 02:51:52:0239, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:52:0286, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:52:0302, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:52:0317, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:52:0364, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:52:0380, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:52:0395, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:52:0395, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:52:0427, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:52:0442, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:52:0458, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:52:0473, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:52:0489, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:52:0505, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:52:0520, list_pattern_mousemoved, id=1, type=0
2014-12-18 02:51:53:0659, list_pattern_itemclicked, id=1, type=0
2014-12-18 02:51:54:0345, edge_create, Tuple[0,1,0.10664464581216715,1,0.0,1418932071870,1418932071870]
2014-12-18 02:51:54:0345, edge_create, Tuple[1,2,0.38556651003063314,1,0.0,1418932071870,1418932071870]
2014-12-18 02:51:54:0361, edge_create, Tuple[1,3,0.1296051057510481,1,0.0,1418932071870,1418932071870]
2014-12-18 02:51:54:0392, pattern_open, 1
2014-12-18 02:51:55:0125, list_pattern_mouseexited
2014-12-18 02:51:55:0125, list_mouseentered, type=detailAnswersList
2014-12-18 02:51:55:0188, list_mouseexited, type=detailAnswersList
2014-12-18 02:51:55:0952, diag_detail_itementered, id=0.38556651003063314, type=1
2014-12-18 02:51:55:0968, diag_detail_itemexited, id=0.38556651003063314, type=1
2014-12-18 02:52:04:0548, diag_detail_itementered, id=0.38556651003063314, type=1
2014-12-18 02:52:04:0563, diag_detail_itemexited, id=0.38556651003063314, type=1
2014-12-18 02:52:04:0704, diag_detail_itementered, id=0.10664464581216715, type=1
2014-12-18 02:52:04:0797, diag_detail_itemexited, id=0.10664464581216715, type=1
2014-12-18 02:52:05:0000, diag_detail_itementered, id=-622454754, type=3
2014-12-18 02:52:05:0031, diag_detail_itemexited, id=-622454754, type=3
2014-12-18 02:52:05:0390, diag_detail_itementered, id=-622454754, type=3
2014-12-18 02:52:05:0827, diag_detail_itemexited, id=-622454754, type=3
2014-12-18 02:52:05:0874, diag_detail_itementered, id=0.1296051057510481, type=1
2014-12-18 02:52:05:0890, diag_detail_itemexited, id=0.1296051057510481, type=1
2014-12-18 02:52:06:0950, diag_detail_itementered, id=27065, type=1
2014-12-18 02:52:23:0689, diag_detail_itemexited, id=27065, type=1
2014-12-18 02:52:24:0501, diag_detail_itementered, id=1, type=0
2014-12-18 02:52:24:0516, diag_detail_itemexited, id=1, type=0
2014-12-18 02:52:24:0797, diag_detail_itementered, id=-622454754, type=3
2014-12-18 02:52:25:0203, diag_detail_itemexited, id=-622454754, type=3
2014-12-18 02:52:25:0421, diag_detail_itementered, id=-622454754, type=3
2014-12-18 02:52:25:0483, diag_detail_itemexited, id=-622454754, type=3
2014-12-18 02:52:25:0515, diag_detail_itementered, id=0.1296051057510481, type=1
2014-12-18 02:52:25:0515, diag_detail_itemexited, id=0.1296051057510481, type=1
2014-12-18 02:52:26:0310, diag_detail_itementered, id=27065, type=1
2014-12-18 02:52:26:0404, diag_detail_itemexited, id=27065, type=1
2014-12-18 02:52:26:0841, diag_detail_itementered, id=0.1296051057510481, type=1
2014-12-18 02:52:26:0856, diag_detail_itemexited, id=0.1296051057510481, type=1
2014-12-18 02:52:27:0184, diag_detail_itementered, id=0.1296051057510481, type=1
2014-12-18 02:52:27:0199, diag_detail_itemexited, id=0.1296051057510481, type=1
2014-12-18 02:52:27:0480, diag_detail_itementered, id=0.38556651003063314, type=1
2014-12-18 02:52:27:0496, diag_detail_itemexited, id=0.38556651003063314, type=1
2014-12-18 02:52:34:0469, diag_itementered, id=36701, type=1
2014-12-18 02:52:34:0672, diag_itemexited, id=36701, type=1
2014-12-18 02:52:34:0828, diag_itementered, id=62289, type=1
2014-12-18 02:52:34:0859, diag_itemexited, id=62289, type=1
2014-12-18 02:52:35:0764, diag_itemexited, id=1, type=4
2014-12-18 02:52:35:0764, diag_itementered, id=27065, type=1
2014-12-18 02:52:36:0871, edge_create, Tuple[0,1,0.22294403381546946,4,0.0,1418932071870,1418932071870]
2014-12-18 02:52:36:0871, answer_create, 27112
2014-12-18 02:52:36:0949, edge_create, Tuple[1,2,0.6382253605210213,4,0.0,1418932071870,1418932071870]
2014-12-18 02:52:36:0949, answer_create, 27123
2014-12-18 02:52:36:0949, edge_create, Tuple[1,3,0.7379167198810411,4,0.0,1418932071870,1418932071870]
2014-12-18 02:52:36:0965, answer_create, 27505
2014-12-18 02:52:36:0965, edge_create, Tuple[1,4,0.6152804164779251,4,0.0,1418932071870,1418932071870]
2014-12-18 02:52:36:0965, answer_create, 27904
2014-12-18 02:52:36:0965, edge_create, Tuple[1,5,0.6285171879066797,4,0.0,1418932071870,1418932071870]
2014-12-18 02:52:36:0965, answer_create, 6609249
2014-12-18 02:52:36:0965, edge_create, Tuple[1,6,0.14531217020478882,4,0.0,1418932071870,1418932071870]
2014-12-18 02:52:36:0965, edge_create, Tuple[0,7,0.7489805986604496,2,1.0,1418932071870,1418932071870]
2014-12-18 02:52:36:0965, pattern_create, 1
2014-12-18 02:52:36:0965, edge_create, Tuple[7,8,0.03137343055714614,2,1.0,1418932071870,1418932071870]
2014-12-18 02:52:36:0965, edge_create, Tuple[0,9,0.30129456300379487,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:36:0965, edge_create, Tuple[9,10,0.9534990286185584,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:36:0982, edge_create, Tuple[9,11,0.32253449426361525,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:36:0983, edge_create, Tuple[9,12,0.23881198648592394,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:36:0998, edge_create, Tuple[9,13,0.2738183625464138,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:36:0998, edge_create, Tuple[9,14,0.2910214434893219,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0014, edge_create, Tuple[9,15,0.5017759525264256,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0014, edge_create, Tuple[9,16,0.6151339010336877,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0029, edge_create, Tuple[9,17,0.03755415052588906,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0029, edge_create, Tuple[9,18,0.21933403386100192,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0045, edge_create, Tuple[9,19,0.14598481961444854,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0045, edge_create, Tuple[9,20,0.5436701671910462,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0061, edge_create, Tuple[9,21,0.9036647637445809,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0061, edge_create, Tuple[9,22,0.2835071437873232,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0076, edge_create, Tuple[9,23,0.9250029347224871,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0076, edge_create, Tuple[9,24,0.8894081981159273,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0092, edge_create, Tuple[9,25,0.8660665734129291,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0092, edge_create, Tuple[9,26,0.7445336645905289,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0107, edge_create, Tuple[9,27,0.10421920032881493,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0107, edge_create, Tuple[9,28,0.17177072898584744,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0123, edge_create, Tuple[9,29,0.7446304263704405,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0123, edge_create, Tuple[9,30,0.3972384367022549,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0139, edge_create, Tuple[9,31,0.9609109189360746,1,0.0,1418932071870,1418932071870]
2014-12-18 02:52:37:0154, discussion_open, 27065
2014-12-18 02:52:37:0154, diag_itemclicked, id=27065, type=1
2014-12-18 02:52:38:0168, diag_itemexited, id=27065, type=1
2014-12-18 02:52:38:0246, diag_detail_itementered, id=0.6151339010336877, type=1
2014-12-18 02:52:38:0262, diag_detail_itemexited, id=0.6151339010336877, type=1
2014-12-18 02:52:38:0324, diag_detail_itementered, id=0.5017759525264256, type=1
2014-12-18 02:52:38:0340, diag_detail_itemexited, id=0.5017759525264256, type=1
2014-12-18 02:52:38:0371, diag_detail_itementered, id=0.2910214434893219, type=1
