Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
7779,1,28154,,8/11/2008 13:30,6,2019,"<p>I have read through several reviews on Amazon and some books seem outdated.  I am currently using MyEclipse 6.5 which is using Eclipse 3.3.  I'm interested in hearing from people that have experience learning RCP and what reference material they used to get started.</p>
",791,,275567,,10/14/2012 4:13,10/14/2012 4:13,I would like a recommendation for a book on Eclipse's Rich Client Platform (RCP),<java><eclipse><rcp><myeclipse>,6,0,2,,
8219,1,8226,,8/11/2008 21:07,3,283,"<p>At my work we are running a group of tests that consist of about 3,000 separate test cases. Previously we were running this entire test suite on one machine, which took about 24-72 hours to complete the entire test run. We now have created our own system for grouping and distributing the tests among about three separate machines and the tests are prioritized so that the core tests get run first for more immediate results and the extra tests run when there is an available machine.</p>

<p>I am curious if anyone has found a good way to distribute their tests among several machines to reduce total test time for a complete run and what tools were used to achieve that. I've done some research and it looks like TestNG is <a href=""http://beust.com/weblog/archives/000362.html"" rel=""nofollow"">moving in this direction</a>, but it looks like it is still under quite a bit of development. </p>

<p>We don't plan on rewriting any of our tests, but as we add new tests and test new products or add-ons I'd like to be able to deal with the fact that we are working with very large numbers of tests. On the other hand, if we can find a tool that would help distribute our Junit <code>3.x</code> tests even in a very basic fashion, that <em>would</em> be helpful since we wouldn't have to maintain our own tooling to do that.</p>
",782,,1584286,Sam Merrell,7/4/2013 12:08,11/26/2013 3:58,Test Distribution,<java><testing><enterprise>,3,0,2,,
8318,1,8322,,8/11/2008 22:53,6,6150,"<p>I need to prevent <a href=""http://www.owasp.org/index.php/Session_Fixation"">Session Fixation</a>, a particular type of session hijacking, in a Java web application running in JBoss. However, it appears that the standard idiom <a href=""http://www.owasp.org/index.php/Session_Fixation_in_Java"">doesn't work in JBoss</a>. Can this be worked around?</p>
",1054,,,,,5/21/2013 9:36,Resolving Session Fixation in JBoss,<java><security><jboss>,4,0,5,,
8569,1,13367,,8/12/2008 7:36,17,8674,"<p>I'm currently trying to get into the Java EE development with the Spring framework. As I'm new to Spring, it is hard to imaging how a good running project should start off.</p>

<p>Do you have any <em>best practices</em>, tipps or major <em>DO NOTs</em> for a starter? How did you start with Spring - big project or small tutorial-like applications? Which technology did you use right away: AOP, complex Hibernate...</p>
",834,,834,cringe,8/12/2008 7:55,11/26/2013 3:59,"What's your ""best practice"" for the first Java EE Spring project?",<java><spring><java-ee><aop>,11,1,11,11/18/2013 6:01,
8599,1,8655,,8/12/2008 8:08,5,1019,"<p>Can anyone recommend a good binary XML format? It's for a JavaME application, so it needs to be a) Easy to implement on the server, and b) Easy to write a low-footprint parser for on a low-end JavaME client device.</p>

<p>And it goes without saying that it needs to be smaller than XML, and faster to parse.</p>

<hr>

<p>The data would be something akin to SVG.</p>
",974,,1288,,4/12/2012 11:14,3/21/2014 3:12,Best binary XML format for JavaME,<java><xml><java-me><mobile>,4,0,0,,
8968,1,9404,,8/12/2008 15:29,6,450,"<p>We need to add WorkFlow to our Spring managed application. Does anyone have any useful experience in using any of the myriad of OSS Work Flow solutions? Which one is best? Which one integrates with Spring best? Which ones should we avoid?</p>
",1126,TiGz,,,,8/18/2013 9:19,What OSS project should I look at if I need to do Spring friendly WorkFlow?,<java><spring><workflow>,5,0,,,
9044,1,275353,,8/12/2008 16:52,7,5056,"<p>I have a base class that represents a database test in TestNG, and I want to specify that all classes extending from this class are of a group ""db-test"", however I have found that this doesn't seem possible.  I have tried the @Test annotation:</p>

<pre><code>@Test(groups = { ""db-test"" })
public class DBTestBase {
}
</code></pre>

<p>However, this doesn't work because the @Test annotation will try to make a bunch of methods into tests, and warnings/errors pop up in eclipse when the tests are run.</p>

<p>So I tried disabling the test, so at least the groups are assigned:</p>

<pre><code>@Test(enabled = false, groups = { ""db-test"" })
public class DBTestBase {
}
</code></pre>

<p>but then any @BeforeTest (and other similar annotations) ALSO get disabled... which is of course not what I want.</p>

<p>I would like some way to annotate a class as being of a particular type of group, but it doesn't quite seem possible in TestNG.  Does anyone have any other ideas?</p>
",122,Mike Stone,6309,VonC,11/8/2008 22:51,3/16/2009 18:31,Can I specify a class wide group on a TestNG test case?,<java><testng>,5,1,1,,
9361,1,16650,,8/13/2008 0:49,2,1465,"<p>I'd like to utilize an ICE Faces fileInput control to fill in the file path &amp; file name for the input to an input field on a web page based on file that the user selects. How can I capture these properties without actually performing any file transfer operations?</p>
",318,KG,,,,5/6/2009 3:11,ICE Faces fileInput file path and file name properties,<java><ajax><jsf><icefaces>,1,0,,,
9913,1,,,8/13/2008 14:51,12,2589,"<p>I've worked in and around Java for nigh on a decade, but have managed to ever avoid doing serious work with files. Mostly I've written database driven applications, but occasionally, even those require some file io. Since I do it so rarely, I end up googling around for quite some time to figure out the exact incantation that Java requires to read a file into a byte[], char[], String or whatever I need at the time.</p>

<p>For a 'once and for all' list, I'd like to see all of the usual ways to get data from a file into Java, or vice versa. There will be a fair bit of overlap, but the point is to define all of the subtle different variants that are out there.</p>

<p>For example: </p>

<ol>
<li>Read/Write a text file from/to a single String.</li>
<li>Read a text file line by line.</li>
<li>Read/Write a binary file from/to a single byte[].</li>
<li>Read a binary file into a byte[] of size x, one chunk at a time.</li>
</ol>

<p>The goal is to show concise ways to do each of these. Samples do not need to handle missing files or other errors, as that is generally domain specific. Feel free to suggest more IO tasks that are somewhat common and I have neglected to mention. </p>
",1161,Warren Taylor,1161,Warren Taylor,8/13/2008 14:57,7/23/2012 14:35,Java File IO Compendium,<java><file-io>,9,1,4,,
10042,1,25311,,8/13/2008 16:29,72,257261,"<p>What's the best way to make a linked list in Java?</p>
",571,Lance Fisher,2628,Kamikaze Mercenary,9/16/2008 14:02,7/13/2011 10:34,How do I implement a Linked List in Java?,<java><linked-list>,6,1,47,1/3/2012 20:21,
10506,1,10549,,8/13/2008 23:57,1,1039,"<p>I am having a strange DB2 issue when I run DBUnit tests.  My DBUnit tests are highly customized, but I don't think it is the issue.  When I run the tests, I get a failure SQLCODE: -1084, SQLSTATE: 57019, <a href=""https://www1.columbia.edu/sec/acis/db2/db2m0/sql1000.htm"" rel=""nofollow"">which translates to</a> ""SQL1084C Shared memory segments cannot be allocated.""</p>

<p>It sounds like a weird memory issue, though here's the big strange thing.  If I ssh to the test database server, then go in to db2 and do ""connect to MY_DB"", the tests start succeeding!  This seems to have no relation to the supposed memory error that is being reported.</p>

<p>I have 2 tests, and the first one actually succeeds, the second one is the one that fails.  However, it fails in the DBUnit setup code, when it is obtaining the connection to the DB server to load my xml dataset.</p>

<p>Any ideas what might be going on?</p>
",122,Mike Stone,,,,6/16/2009 20:32,Weird DB2 issue with DBUnit,<java><db2><dbunit>,2,0,,,
10586,1,10713,,8/14/2008 2:22,3,2534,"<p>I'm currently trying to read in an XML file, make some minor changes (alter the value of some attributes), and write it back out again.</p>

<p>I have intended to use a StAX parser (<code>javax.xml.stream.XMLStreamReader</code>) to read in each event, see if it was one I wanted to change, and then pass it straight on to the StAX writer (<code>javax.xml.stream.XMLStreamReader</code>) if no changes were required.</p>

<p>Unfortunately, that doesn't look to be so simple - The writer has no way to take an event type and a parser object, only methods like <code>writeAttribute</code> and <code>writeStartElement</code>. Obviously I could write a big switch statement with a case for every possible type of element which can occur in an XML document, and just write it back out again, but it seems like a lot of trouble for something which seems like it should be simple.</p>

<p>Is there something I'm missing that makes it easy to write out a very similar XML document to the one you read in with StAX?</p>
",797,Matt Sheppard,1332690,Derek Park,4/25/2012 16:36,4/25/2012 16:36,Small modification to an XML document using StAX,<java><xml><stax>,3,0,1,,
10980,1,16662,,8/14/2008 13:16,7,1251,"<p>I have been looking into IKVMing Apache's FOP project to use with our .NET app.  It's a commercial product, and looking into licensing, IKVM runs into some sticky areas because of its use of GNU Classpath.  From what I've seen, no one can say for sure if this stuff can be used in a commercial product.  Has anyone used IKVM, or an IKVM'd product, in a commercial product?  Here's what I've found so far:</p>

<p><a href=""http://weblog.ikvm.net/story.aspx/license"" rel=""nofollow"" title=""Config Section Generator"">IKVM license page</a>, which notes that one dll contains code from other projects, their license <a href=""http://openjdk.java.net/legal/gplv2+ce.html"" rel=""nofollow"">GPLv2 + Classpath Exception</a></p>

<p><a href=""http://saxon.sourceforge.net/"" rel=""nofollow"">Saxon for .NET</a> is generated with IKVM, but released under the Apache license...</p>

<p>Anyone have experience with this?</p>
",96,Chris Marasti-Georg,319931,,8/6/2012 12:30,8/6/2012 12:30,IKVM and Licensing,<java><.net><licensing><ikvm><gnu-classpath>,3,0,1,,
