7539,Q,NULL,NULL,NULL,NULL,NULL,4,0,7561,NULL,1,NULL,180558595,1,180558595,14,0,14,180558595,16174,27387200000,0,html,2008-08-11 05:23:00,2013-01-09 05:54:00,E,Use of java.math.MathContext,"<p>Recently I tried understanding the use of <strong>java.math.MathContext</strong> but failed to understand properly. Is it used for rounding in java.math.BigDecimal, if yes why does not it round the decimal digits but even mentissa part.</p>

<p>From API docs, I came to know that it follows the standard specified in ANSI X3.274-1996 and ANSI X3.274-1996/AM 1-2000 specifications but I did not get them to read online.</p>

<p>Please let me know if you have any idea on this.</p>
",java,NULL,@
7596,Q,NULL,NULL,NULL,NULL,NULL,11,0,13283,NULL,1,NULL,180558595,1,180558595,23,0,23,180558595,5141,27387200000,0,html,2008-08-11 07:45:00,2012-01-31 16:16:00,E,"How should I structure a Java application, in other words: where do I put my classes?","<p>First of all, I know how to build a Java application. But I have always been puzzled about where to put my classes. There are proponents for organizing the packages in a strictly domain oriented fashion, others separate by tier.</p>

<p>I myself have always had problems with a) with naming, b) with placing</p>

<ol>
<li>Where do you put your domain specific constants (and what is the best name for such a class)?</li>
<li>Where do you put classes for stuff which is both infrastructural and domain specific (for instance I have a FileStorageStrategy class, which stores the files either in the database, or alternatively in database)?</li>
<li>Where to put Exceptions?</li>
<li>Are there any standards to which I can refer?</li>
</ol>
","java,architecture,code-management",NULL,@
7661,Q,NULL,NULL,NULL,NULL,NULL,6,0,32551,NULL,1,NULL,180558595,1,180558595,3,0,3,180558595,11917,27387200000,0,html,2008-08-11 10:23:00,2013-04-30 13:48:00,E,Java code for WGS84 to Google map position and back,"<p>Searching for some sample code for converting a point in WGS84 coordinate system to a map position in Google Maps (pixel position), also supporting zoom levels. </p>

<p>If the codes is well commented, then it can also be in some other language.</p>

<p>You can also point me to a open source Java project :)</p>

<p>Some resources found:</p>

<p><a href=""http://trac.openlayers.org/browser/trunk/openlayers/lib/OpenLayers/Layer"" rel=""nofollow"">OpenLayer</a> implementation. </p>

<p><a href=""http://josm.openstreetmap.de/browser/trunk/src/org/openstreetmap/josm/data/projection"" rel=""nofollow"">JOSM</a> project</p>

<p>Excellent <a href=""http://www.jhlabs.com/java/maps/proj/"" rel=""nofollow"">Java Map Projection Library </a> from JH LABS. This is a pure java PROJ.4 port. Does projection from WGS84 to meters. From there it's quite straightforward to convert meters to tile pixels.</p>
","java,google-maps,mapping,wgs84",NULL,@
7681,Q,NULL,NULL,NULL,NULL,NULL,2,0,7688,NULL,1,NULL,180558595,1,180558595,3,0,3,180558595,1084,27387200000,0,html,2008-08-11 11:33:00,NULL,E,Test serialization encoding,"<p>What is the best way to verify/test that a text string is serialized to a byte array with a certain encoding?</p>

<p>In my case, I want to verify that an XML structure is serialized to a byte array with the UTF-8 encoding which is of variable character length. As an example, my current ugly procedure is to inject a character known to require two bytes into the structure before serializing, then replacing the two-byte character with an ASCII character and comparing the serialized array lengths. This should yield two serialized arrays where the array containing the two-byte characters should have length +1.</p>

<p>Plus if the solution is elegant for Java. 
I can't think of any elegant way to seek for a byte sequence in a byte array. (Could be used to seek for a known byte sequence representing the desired character representation in UTF-8.)</p>
","java,xml,string,serialization,encoding",NULL,@
7720,Q,NULL,NULL,NULL,NULL,NULL,16,0,149971,NULL,1,NULL,180558595,1,180558595,27,0,27,180558595,6850,27387200000,0,html,2008-08-11 12:37:00,2010-04-26 11:02:00,E,Packaging Java apps for the Windows/Linux desktop,"<p>I am writing an application in Java for the desktop using the Eclipse SWT library for GUI rendering.  I think SWT helps Java get over the biggest hurdle for acceptance on the desktop: namely providing a Java application with a consistent, responsive interface that looks like that belonging to any other app on your desktop.  However, I feel that packaging an application is still an issue.  </p>

<p>OS X natively provides an easy mechanism for wrapping Java apps in native application bundles, but producing an app for Windows/Linux that doesn't require the user to run an ugly batch file or click on a .jar is still a hassle.  Possibly that's not such an issue on Linux, where the user is likely to be a little more tech-savvy, but on Windows I'd like to have a regular .exe for him/her to run.</p>

<p>Has anyone had any experience with any of the .exe generation tools for Java that are out there?  I've tried JSmooth but had various issues with it.  Is there a better solution before I crack out Visual Studio and roll my own?</p>

<p><strong>Edit:</strong>  I should perhaps mention that I am unable to spend a lot of money on a commercial solution.</p>
","java,windows,swt,executable,software-distribution",NULL,@
7779,Q,NULL,NULL,NULL,NULL,NULL,6,0,28154,NULL,1,NULL,180558595,1,180558595,5,0,5,180558595,1486,27387200000,0,html,2008-08-11 13:30:00,2012-10-14 04:13:00,E,I would like a recommendation for a book on Eclipse's Rich Client Platform (RCP),"<p>I have read through several reviews on Amazon and some books seem outdated.  I am currently using MyEclipse 6.5 which is using Eclipse 3.3.  I'm interested in hearing from people that have experience learning RCP and what reference material they used to get started.</p>
","java,eclipse,rcp,myeclipse",NULL,@
8219,Q,NULL,NULL,NULL,NULL,NULL,3,0,8226,NULL,1,NULL,180558595,1,180558595,4,0,4,180558595,243,27387200000,0,html,2008-08-11 21:07:00,2013-07-04 12:08:00,E,Test Distribution,"<p>At my work we are running a group of tests that consist of about 3,000 separate test cases. Previously we were running this entire test suite on one machine, which took about 24-72 hours to complete the entire test run. We now have created our own system for grouping and distributing the tests among about three separate machines and the tests are prioritized so that the core tests get run first for more immediate results and the extra tests run when there is an available machine.</p>

<p>I am curious if anyone has found a good way to distribute their tests among several machines to reduce total test time for a complete run and what tools were used to achieve that. I've done some research and it looks like TestNG is <a href=""http://beust.com/weblog/archives/000362.html"" rel=""nofollow"">moving in this direction</a>, but it looks like it is still under quite a bit of development. </p>

<p>We don't plan on rewriting any of our tests, but as we add new tests and test new products or add-ons I'd like to be able to deal with the fact that we are working with very large numbers of tests. On the other hand, if we can find a tool that would help distribute our Junit <code>3.x</code> tests even in a very basic fashion, that <em>would</em> be helpful since we wouldn't have to maintain our own tooling to do that.</p>
","java,testing,enterprise",NULL,@
8318,Q,NULL,NULL,NULL,NULL,NULL,4,0,8322,NULL,1,NULL,180558595,1,180558595,6,0,6,180558595,5027,27387200000,0,html,2008-08-11 22:53:00,NULL,E,Resolving Session Fixation in JBoss,"<p>I need to prevent <a href=""http://www.owasp.org/index.php/Session_Fixation"">Session Fixation</a>, a particular type of session hijacking, in a Java web application running in JBoss. However, it appears that the standard idiom <a href=""http://www.owasp.org/index.php/Session_Fixation_in_Java"">doesn't work in JBoss</a>. Can this be worked around?</p>
","java,security,jboss",NULL,@
8569,Q,NULL,NULL,NULL,NULL,NULL,12,0,13367,NULL,1,NULL,180558595,1,180558595,13,0,13,180558595,7780,27387200000,0,html,2008-08-12 07:36:00,2008-08-12 07:55:00,E,"What's your ""best practice"" for the first Java EE Spring project?","<p>I'm currently trying to get into the Java EE development with the Spring framework. As I'm new to Spring, it is hard to imaging how a good running project should start off.</p>

<p>Do you have any <em>best practices</em>, tipps or major <em>DO NOTs</em> for a starter? How did you start with Spring - big project or small tutorial-like applications? Which technology did you use right away: AOP, complex Hibernate...</p>
","java,spring,java-ee,aop",NULL,@
8599,Q,NULL,NULL,NULL,NULL,NULL,4,0,8655,NULL,1,NULL,180558595,1,180558595,5,0,5,180558595,974,27387200000,0,html,2008-08-12 08:08:00,2012-04-12 11:14:00,E,Best binary XML format for JavaME,"<p>Can anyone recommend a good binary XML format? It's for a JavaME application, so it needs to be a) Easy to implement on the server, and b) Easy to write a low-footprint parser for on a low-end JavaME client device.</p>

<p>And it goes without saying that it needs to be smaller than XML, and faster to parse.</p>

<hr>

<p>The data would be something akin to SVG.</p>
","java,xml,java-me,mobile",NULL,@
8968,Q,NULL,NULL,NULL,NULL,NULL,5,0,9404,NULL,1,NULL,180558595,1,180558595,6,0,6,180558595,416,27387200000,0,html,2008-08-12 15:29:00,NULL,E,What OSS project should I look at if I need to do Spring friendly WorkFlow?,"<p>We need to add WorkFlow to our Spring managed application. Does anyone have any useful experience in using any of the myriad of OSS Work Flow solutions? Which one is best? Which one integrates with Spring best? Which ones should we avoid?</p>
","java,spring,workflow",NULL,@
9044,Q,NULL,NULL,NULL,NULL,NULL,5,0,275353,NULL,1,NULL,180558595,1,180558595,6,0,6,180558595,4236,27387200000,0,html,2008-08-12 16:52:00,2008-11-08 22:51:00,E,Can I specify a class wide group on a TestNG test case?,"<p>I have a base class that represents a database test in TestNG, and I want to specify that all classes extending from this class are of a group ""db-test"", however I have found that this doesn't seem possible.  I have tried the @Test annotation:</p>

<pre><code>@Test(groups = { ""db-test"" })
public class DBTestBase {
}
</code></pre>

<p>However, this doesn't work because the @Test annotation will try to make a bunch of methods into tests, and warnings/errors pop up in eclipse when the tests are run.</p>

<p>So I tried disabling the test, so at least the groups are assigned:</p>

<pre><code>@Test(enabled = false, groups = { ""db-test"" })
public class DBTestBase {
}
</code></pre>

<p>but then any @BeforeTest (and other similar annotations) ALSO get disabled... which is of course not what I want.</p>

<p>I would like some way to annotate a class as being of a particular type of group, but it doesn't quite seem possible in TestNG.  Does anyone have any other ideas?</p>
","java,testng",NULL,@
9361,Q,NULL,NULL,NULL,NULL,NULL,1,0,16650,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,1419,27387200000,0,html,2008-08-13 00:49:00,NULL,E,ICE Faces fileInput file path and file name properties,"<p>I'd like to utilize an ICE Faces fileInput control to fill in the file path &amp; file name for the input to an input field on a web page based on file that the user selects. How can I capture these properties without actually performing any file transfer operations?</p>
","java,ajax,jsf,icefaces",NULL,@
