Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"457614","1","","","2009-01-19 13:47:26","1","889","<p>I am starting a portal project using websphere portal server 6.1. This involves lot of portlets and i am inclined to use JSR286 specs rather than JSR168</p>

<p>Also, i wanted to use Spring Portlet MVC but 3.0 release is still in M2 and does not have proper documentation for the new features added.</p>

<p>Should i start using Spring v2.5.6 and later migrate? Would it involve much rework later?</p>

<p>Is there a better alternative?</p>

<p>Also, is there a prepackaged framework available like AppFuse?</p>

<p>Thanks,</p>

<p>Gaurav</p>
","","Gaurav","","","","2009-01-28 15:16:06","websphere portal 6.1 development - which web framework to use?","<spring><frameworks><websphere><portal><appfuse>","1","","","",""
"532518","1","","","2009-02-10 14:23:39","3","2653","<p>How to deploy with Ant an portlet to remote WebSphere Portal 6.0 (Linux)?</p>
","16066","DFG","","","","2009-04-06 19:58:26","How to deploy with Ant an portlet to remote WebSphere Portal?","<ant><remote><websphere><deployment><portal>","2","","","",""
"533783","1","533847","","2009-02-10 19:25:14","30","11237","<p>One of the first things I've learned about J2EE development is that I shouldn't spawn my own threads inside a J2EE container. But when I come to think about it, I don't know the reason.
Can you clearly explain why it is discouraged? </p>

<p>I am sure most enterprise applications need some kind of asynchronous jobs like mail daemons, idle sessions cleanup jobs etc..
So, if indeed one shouldn't spawn threads, what is the correct way to do it when needed? </p>
","52954","LiorH","347942","LiorH","2012-01-18 20:04:54","2012-03-16 14:40:27","Why spawning threads in J2EE container is discouraged?","<java><multithreading><java-ee>","9","1","13","",""
"581013","1","581541","","2009-02-24 09:04:43","0","1251","<p>I am working on WCS 6.0 which makes use of the struts framework.
The entry for one of the views(CategoryDisplayView) is defined as the following global forward in the struts config xml</p>

<pre><code>&lt;forward className=""com.ibm.commerce.struts.ECActionForward"" name=""CategoryDisplayView/10001"" path=""/""/&gt;
</code></pre>

<p>There is also an action mapping defined for the same which is as under</p>

<pre><code>&lt;action path=""/CategoryDisplayView"" type=""com.ibm.commerce.struts.BaseAction""&gt;
&lt;set-property property=""credentialsAccepted"" value=""0:P,0:P,0:P,0:P,0:P,0:P,0:P,0:P,0:P,0:P,0:P,0:P,0:P""/&gt;
&lt;set-property property=""https"" value=""10151:1,11301:1,11301:1,13652:1,11351:1,11301:1,12601:1,12601:1""/&gt;
&lt;/action&gt;
</code></pre>

<p>The problem is that I can't find the path to the JSP. Where is wcs getting the path to the JSP for this view? and yes it is finding the correct path, but donno where from</p>
","16488","sarego","","","","2009-02-24 12:12:23","Unable to find the path to JSP in struts","<java><struts><wcs>","1","","","",""
"581118","1","583403","","2009-02-24 09:44:34","7","2018","<p>We are using WebSphere 6.1 application server with default classloader delegation mode i.e. <strong>PARENT-FIRST</strong>. We think about changing it to <strong>PARENT-LAST</strong> to be able to choose our jsf implementation or our webservices stack.</p>

<p>As PARENT-FIRST is the default I wonder how many people switched to PARENT-LAST, and what was the reason to switch, and if your life became better since you switched :)</p>

<p>We have a lot of applications in production so I cannot just switch to see what happens, if we do it we will have a lot of testing so I’d like to have to some feedback if you have switched to PARENT-LAST.</p>

<p>Thanks</p>
","12719","pgras","","","","2009-07-13 13:51:56","Websphere classloader delegation mode","<websphere><classloader>","2","","1","",""
"618656","1","1168320","","2009-03-06 12:18:30","6","6983","<p>Is there any way to ""subscribe"" from GWT to JSON objects stream and listen to incoming events on keep-alive connection, without trying to fetch them all at once? I believe that the buzzword-du-jour for this technology is ""Comet"". </p>

<p>Let's assume that I have HTTP service which opens keep-alive connection and put JSON objects with incoming stock quotes there in real time:</p>

<p><code>{""symbol"": ""AAPL"", ""bid"": ""88.84"", ""ask"":""88.86""}</code><br />
<code>{""symbol"": ""AAPL"", ""bid"": ""88.85"", ""ask"":""88.87""}</code><br />
<code>{""symbol"": ""IBM"", ""bid"": ""87.48"", ""ask"":""87.49""}</code><br />
<code>{""symbol"": ""GOOG"", ""bid"": ""305.64"", ""ask"":""305.67""}</code><br />
<code>...</code></p>

<p>I need to listen to this events and update GWT components (tables, labels) in realtime. Any ideas how to do it?</p>
","74275","Alexander Temerev","","","","2011-12-02 20:45:23","GWT / Comet: any experience?","<json><gwt><comet>","7","","5","",""
"627839","1","627938","","2009-03-09 20:14:02","5","5149","<p>What are the advantages and disadvantages for Spring vs. Jboss for an enterprise web application.</p>
","63051","andy","30453","4 610 questions tagged","2009-03-09 20:41:16","2010-10-28 17:54:33","Spring vs Jboss","<spring><java-ee><jboss><comparison><seam>","4","","4","",""
"630179","1","631268","","2009-03-10 13:31:37","64","68595","<p>I tested VirtualBox 2.1.4 and VMware Workstation 6.5.1 for later use as a development VM <br/>
<p>
Host: Ubuntu64, 4GB RAM, Core2Duo E6600, Samsung HD502IJ<br/>
Guest: Windows XP Home, 1GB RAM, 8GB virtual disk<br/>
Benchmark Software: SiSoft Sandra Light, HD Tune</p>

<p><img src=""http://arnisoft.com/public/vmbench.png"" alt=""alt text"" />
<br/></p>

<p>What is your experience or suggestion for a VM mostly used for development tools (not as a headless server)?</p>
","68906","devarni","68906","","2009-10-03 19:35:16","2011-06-04 01:31:33","Benchmark: VMware vs Virtualbox","<vmware><virtualbox><benchmarking>","13","1","16","",""
"818702","1","818734","","2009-05-04 03:34:54","3","352","<p>I have a Java stack (Tomcat, etc) and I need to send messages from a mainframe running COBOL to the Java end. Any of the open source queues available can do that?</p>
","98867","","","","","2009-08-25 04:23:57","Any open source message queue that can be used to send messages from COBOL to Java?","<java><queue><messaging><cobol><mainframe>","2","","","",""
"839251","1","862499","","2009-05-08 10:41:17","1","938","<p>I need to implement handling of redelivery of JMS messages in the application that is deployed on the IBM-backed environment, so JMS provider is standalone MQ V6.0.</p>

<p>Do you know if it is setting JMSXDeliveryCount property correctly and I can rely on the values of this very property?</p>
","77278","","214668","","2010-09-05 02:40:49","2010-09-05 02:40:49","Is IBM MQ V6.0 setting JMSXDeliveryCount property?","<java><jms><websphere-mq><ibm-mq>","1","","1","",""
"853493","1","","","2009-05-12 15:51:26","0","1556","<p>Is it possible to generate the ibm-ejb-jar-bnd.xmi file using the wsejbdeploy ant task? How can we generate the same using maven? Tried using was6-maven-plugin but it didn't work.</p>
","","novik","","","","2010-05-15 08:00:04","How can we generate the ibm-ejb-jar-bnd.xmi file using the wsejbdeploy ant task","<ant>","1","","","",""
"948283","1","948301","","2009-06-04 02:13:07","2","460","<p>so i am building a client server application and i have to chose how they are going to talk to each other.  i can:</p>

<ol>
<li>have a TCP connection between client and server</li>
<li>send messages over REST or SOAP</li>
<li>using Tibco RV, EMS or IBM MQ . . </li>
</ol>

<p>is there a matrix anywhere that can show me where i would use one of these technologies versus another.   stuff like performance, reliability, etc would be helpfu.</p>
","4653","","","","","2009-06-04 03:30:04","Choosing a messaging solution","<c#><messaging>","3","","","",""
"995413","1","1001127","","2009-06-15 10:31:16","0","515","<p>I have to integrate my web service with IBM Enterprise Service Bus (ESB).
I think that there should not be any mediation because this service has only one location
and do not have to change requests.
Is it true? Can ESB administrator simply connect web service to the bus?</p>

<p>If it is necessary to write mediation code:
are there any free tutorials and tools to create such mediation
or I have to buy WebSphere Integration Developer (WID)?
This mediation should be simple and I don't want to spend money on something
used once.</p>
","22595","","","","","2011-04-14 19:35:54","IBM ESB mediation without WID","<websphere><esb><wid>","2","","","",""
"1043054","1","1049343","","2009-06-25 10:07:48","0","1657","<p>We run our application on Websphere 6.1 and we hit an Oracle 10g database.
Over the last few days we have noticed the following errors in our log
J2CA0045E: Connection not available while invoking method createOrWaitForConnection for resource jdbc/xxxxx.</p>

<p>The app seems to hang and then rectify itself after 20 minutes.
Our connection pool currently allows 50 connections and our database allows 1200 sessions.</p>

<p>We are unable to reproduce this in our QA environment.
Does anyone have any ideas of how we can re-create this problem, or any thoughts on how we can resolve it in our production environment?</p>

<p>Thanks
Damien</p>
","11612","","","","","2009-07-03 21:23:43","Websphere connections problem","<oracle><websphere>","2","","","",""
